touch_id,first_msg,group_name,category,subcategory
10424249799293,今天能质检完成吗,邮寄回收-回收宝,其他,未分类
10424249810022,订单号:2423137011653682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424249802864,我的显示回收宝收款异常，让我发支付宝账号和姓名还有身份证,上门&到店回收-回收宝,账户管理类,支付问题
10424249807356,订单号:4190394349154467803,回收宝验货宝技能组,订单与物流类,订单查询
10424249805598,转人工,邮寄回收-回收宝,服务咨询类,人工服务
10424249814529,<img src='https://img.alicdn.com/imgextra/i3/2625337078/O1CN01YE29Lk229mNbrWjgE_!!2625337078-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424249810082,946687874748682879,上门&到店回收-回收宝,其他,未分类
10424249813683,你好，问下我有个手机换过三方电池会拆机检测吗,回收宝验货宝技能组,其他,未分类
10424249819064,人工客服,回收宝验货宝技能组,服务咨询类,人工服务
10424249831617,极速回收邮费谁承担？,邮寄回收-回收宝,其他,未分类
10424249830728,你好，我刚才跟买家沟通了一下，不需要重新验了,回收宝验货宝技能组,其他,未分类
10424249833442,买的手机有问题,回收宝验货宝技能组,其他,未分类
10424249842437,我的发货了吗,邮寄回收-回收宝,订单与物流类,物流追踪
10424249842481,你好，请问这个验货宝检测出有id锁，我在发货之前就已经退出了，现在账号我已经注销,回收宝验货宝技能组,订单与物流类,物流追踪
10424249848775,什么时候能退回手机,邮寄回收-回收宝,其他,未分类
10424249852334,哪里有斑,回收宝验货宝技能组,其他,未分类
10424249854129,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424249870322,<img src='https://img.alicdn.com/imgextra/i2/1930810597/O1CN017aZjZr1GHTTgxLt6u_!!1930810597-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424249863186,你好，能让检测人员给我打电话联系吗？,回收宝验货宝技能组,其他,未分类
10424249878401,订单号:4187342019900057807,回收宝验货宝技能组,订单与物流类,订单查询
10424249868586,我这个为什么被退回,邮寄回收-回收宝,其他,未分类
10424249889204,订单号:2427968031327636550,回收宝验货宝技能组,订单与物流类,订单查询
10424249900975,<img src='https://img.alicdn.com/imgextra/i3/2218906419194/O1CN012Kpo0k2HmuSERSZqb_!!2218906419194-0-alxm.jpg'>,邮寄帮卖及鱼市-回收宝,其他,未分类
10424249904573,电话,上门&到店回收-回收宝,其他,未分类
10424249921603,订单号:2426790540332003662,回收宝验货宝技能组,订单与物流类,订单查询
10424249920721,昨天晚上就申请退回,上门&到店回收-回收宝,其他,未分类
10424249933341,手机现在在验货中心,回收宝验货宝技能组,其他,未分类
10424249936977,订单号:4184232842044785400,回收宝验货宝技能组,订单与物流类,订单查询
10424249952223,订单号:2427784248658682879,邮寄回收-回收宝,订单与物流类,订单查询
10424250011642,等一下快递上门，你们能不能把我快递发出去？,回收宝验货宝技能组,订单与物流类,物流追踪
10424249952296,订单号:2428773170900682879,邮寄回收-回收宝,订单与物流类,订单查询
10424249970217,游戏手柄回收。,邮寄回收-回收宝,其他,未分类
10424249963088,<img src='https://img.alicdn.com/imgextra/i3/1640697785/O1CN01EjiNvO27NaOjyabQ5_!!1640697785-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424249980127,我寄出去的时候手机屏幕是没有任何问题d,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424249989144,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424249983786,你好，验货中心准备要发给买家了，和买家协商，他不要了,回收宝验货宝技能组,其他,未分类
10424249985599,你好，摄像头有斑点，你们给出的照片看不清楚，能否再发几张斑点照片,回收宝验货宝技能组,其他,未分类
10424249997270,啥时候来呀,上门&到店回收-回收宝,其他,未分类
10424249999974,订单号:2429621043681216359,回收宝验货宝技能组,订单与物流类,订单查询
10424250013403,快递已经显示签收了,回收宝验货宝技能组,订单与物流类,物流追踪
10424250025169,我这个为啥能这么便宜,邮寄回收-回收宝,其他,未分类
10424250030545,镜头的划痕是什么,回收宝验货宝技能组,其他,未分类
10424250026970,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424250036819,订单号:2429272020755296182,回收宝验货宝技能组,订单与物流类,订单查询
10424250037717,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424250030582,多久能检验通过？,上门&到店回收-回收宝,其他,未分类
10424250034169,退回的单号是多少,上门&到店回收-回收宝,其他,未分类
10424250035082,订单号:2430883454276682879,邮寄回收-回收宝,订单与物流类,订单查询
10424250044070,为什么你们一直拖一直拖？,回收宝验货宝技能组,其他,未分类
10424250052158,你好，这个订单不是发验货宝验货吗,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424250050397,这个退给卖家吧,回收宝验货宝技能组,其他,未分类
10424250062929,订单号:4190728755642011418,回收宝验货宝技能组,订单与物流类,订单查询
10424250079114,卖家答应昨天发货，没有发,回收宝验货宝技能组,订单与物流类,物流追踪
10424250081820,都四五个小时了。为什么还不开始验货,回收宝验货宝技能组,其他,未分类
10424250080974,这个没有隐藏ID吧,一口价帮卖-回收宝,其他,未分类
10424250089022,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424250089066,还没上门,保卖计划技能组,其他,未分类
10424250093548,订单号:2431241005033682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424250091782,订单号:2430867938974259769,回收宝验货宝技能组,订单与物流类,订单查询
10424250092678,你好 我刚刚下了回收订单,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424250104351,这个订单和卖家协商一致,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424250116952,订单号:2429420270124144392,回收宝验货宝技能组,订单与物流类,订单查询
10424250107991,麦克风扬声器哪里有问题,邮寄回收-回收宝,其他,未分类
10424250120512,<img src='https://img.alicdn.com/imgextra/i1/2217020136286/O1CN01t6ussg1wJ2hDm68RL_!!2217020136286-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424250143005,订单号:4149775010329404901,回收宝验货宝技能组,订单与物流类,订单查询
10424250119679,订单号:2428519656077682879,邮寄回收-回收宝,订单与物流类,订单查询
10424250130410,订单号:2426790540332003662,回收宝验货宝技能组,订单与物流类,订单查询
10424250126839,也不拆机还收40块钱能快点吗,回收宝验货宝技能组,其他,未分类
10424250129538,验货报告有疑问,回收宝验货宝技能组,其他,未分类
10424250126876,赶紧帮我把手机退回来,上门&到店回收-回收宝,其他,未分类
10424250143909,怎么没有同意退回？,邮寄回收-回收宝,其他,未分类
10424250142118,屏幕维修在哪，怎么测出来的,回收宝验货宝技能组,售后服务类,维修服务
10424250141278,订单号:4191576014021438313,回收宝验货宝技能组,订单与物流类,订单查询
10424250146615,我卖了一个手机,回收宝验货宝技能组,其他,未分类
10424250148465,订单号:4191037346209164623,回收宝验货宝技能组,订单与物流类,订单查询
10424250165525,现场工程师电话多少,上门&到店回收-回收宝,其他,未分类
10424250186260,这个商品退回邮费是平台出吗？,邮寄回收-回收宝,其他,未分类
10424250196125,你好，这个验货后，买家那边点错了，是确定要货的,回收宝验货宝技能组,其他,未分类
10424250190796,为什么价格变少了,邮寄回收-回收宝,产品咨询类,产品价格
10424250201570,验货宝我想确认购买的,回收宝验货宝技能组,其他,未分类
10424250202479,订单号:2426801414769232360,回收宝验货宝技能组,订单与物流类,订单查询
10424250212349,能给我450多我就不退了。,邮寄回收-回收宝,其他,未分类
10424250213264,你好,上门&到店回收-回收宝,订单与物流类,订单修改
10424250218624,2428882033910434786,回收宝验货宝技能组,其他,未分类
10424250224915,SF0265431068795,回收宝验货宝技能组,其他,未分类
10424250228542,照片怎么还没有发,回收宝验货宝技能组,其他,未分类
10424250274402,订单号:2425134074192871570,回收宝验货宝技能组,订单与物流类,订单查询
10424250257386,你好，通关验货宝买的手机,回收宝验货宝技能组,其他,未分类
10424250264518,为什么还是待上门取件,邮寄回收-回收宝,其他,未分类
10424250260978,什么时候付款,上门&到店回收-回收宝,其他,未分类
10424250260091,我这买一个半个月，都没用,邮寄回收-回收宝,其他,未分类
10424250267262,什么时候打钱,邮寄回收-回收宝,其他,未分类
10424250264585,这个机器是原装有拆机的情况没,回收宝验货宝技能组,其他,未分类
10424250278940,订单号:2430531987713923853,回收宝验货宝技能组,订单与物流类,订单查询
10424250285225,你好，我看了下我的验货报告，拍照有斑点。但是只有一张图片，能不能更多的图片呢？我看不出来这个斑点的严重性,回收宝验货宝技能组,其他,未分类
10424250278092,订单号:2429697396159747994,回收宝验货宝技能组,订单与物流类,订单查询
10424250300590,这个拍下后保修多久？,一口价帮卖-回收宝,售后服务类,维修服务
10424250315802,请问一下，我这个电脑可以卖出多少钱,上门&到店回收-回收宝,产品咨询类,产品价格
10424250321254,一加12摄像头那边有没有缝隙,回收宝验货宝技能组,其他,未分类
10424250322152,快递还没上门,邮寄回收-回收宝,订单与物流类,物流追踪
10424250326688,订单号:4183387275902073707,回收宝验货宝技能组,订单与物流类,订单查询
10424250334734,外屏更换我要看细节图,回收宝验货宝技能组,其他,未分类
10424250332997,闲鱼帮卖,邮寄帮卖及鱼市-回收宝,其他,未分类
10424250337497,这单手机请退货,邮寄回收-回收宝,售后服务类,退货处理
10424250344666,订单号:2428137192451428178,回收宝验货宝技能组,订单与物流类,订单查询
10424250352719,订单号:4188837529129188615,回收宝验货宝技能组,订单与物流类,订单查询
10424250352732,你得给我个说法吧,回收宝验货宝技能组,其他,未分类
10424250361713,答应我的哈 今天帮我弄好,邮寄回收-回收宝,其他,未分类
10424250353696,退回邮费是多少,邮寄回收-回收宝,其他,未分类
10424250372527,你好，这边是先验机再付款还是什么？,邮寄回收-回收宝,其他,未分类
10424250385135,你好，我这个物品退回订单号有吗,回收宝验货宝技能组,订单与物流类,订单查询
10424250378892,你们又不能证明自己发货没问题,回收宝验货宝技能组,订单与物流类,物流追踪
10424250386085,订单号:2429907780986682879,邮寄回收-回收宝,订单与物流类,订单查询
10424250392395,看我上面发的问题,回收宝验货宝技能组,其他,未分类
10424250394167,订单号:2430559634254979179,回收宝验货宝技能组,订单与物流类,订单查询
10424250399554,这个验机中心在哪里的？,回收宝验货宝技能组,其他,未分类
10424250406704,今天发货 ,回收宝验货宝技能组,订单与物流类,物流追踪
10424250408512,我邮寄了时候，屏幕完好无损的,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424250403192,<img src='https://img.alicdn.com/imgextra/i3/2215933843722/O1CN01HB88Vk1dMjBQE6yNj_!!2215933843722-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424250412163,已发货,回收宝验货宝技能组,订单与物流类,物流追踪
10424250423808,你帮我查一下我这个订单有没有设置，交易成功验货费卖家承担,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
